CostFunc,BatchSize,MaxIt,NPop,Beta,PC,Mu,BestSol1,BestSol2,BestSol3,BestSol4,BestSol5,AllCost,AvgCost,dist_to_known_params
logcosh_loss,32,500,70,1,2,0.5,"[9.07419334e-03 6.23199279e+01 2.25027687e-01 5.79370274e+01
 1.17088854e-01 1.41837250e-02 5.00101215e+01 4.00000000e+00]","[9.07419334e-03 6.23403998e+01 2.30997208e-01 5.79370274e+01
 1.17088854e-01 1.41837250e-02 5.03100063e+01 4.00000000e+00]","[9.07419334e-03 6.26469643e+01 2.36294197e-01 5.77977129e+01
 1.17088854e-01 1.41837250e-02 4.93908287e+01 4.00000000e+00]","[9.07419334e-03 6.23403998e+01 2.30997208e-01 5.73477238e+01
 1.17088854e-01 1.41837250e-02 5.03100063e+01 4.00000000e+00]","[9.07419334e-03 6.24544148e+01 2.30997208e-01 5.73477238e+01
 1.16675718e-01 1.41837250e-02 4.98754483e+01 4.00000000e+00]","[2.1909996328415684e-05, 2.268098568706198e-05, 2.298409172921443e-05, 2.42304258589826e-05, 2.474327690868213e-05]",2.3309755302471364e-05,21.401570518306716
logcosh_loss,32,500,70,1,2,0.5,"[8.66473555e-03 6.52500331e+01 2.03146576e-01 6.38077290e+01
 1.93992713e-01 1.53298883e-02 7.81157195e+01 4.00000000e+00]","[8.62001314e-03 6.52500331e+01 2.03146576e-01 6.31493855e+01
 1.93992713e-01 1.55635325e-02 7.81157195e+01 4.00000000e+00]","[8.66473555e-03 6.60359150e+01 2.35360241e-01 6.37074748e+01
 1.93992713e-01 1.55635325e-02 7.60148364e+01 4.00000000e+00]","[8.66473555e-03 6.58935944e+01 2.33848652e-01 6.27747063e+01
 1.93992713e-01 1.53298883e-02 7.77876349e+01 4.00000000e+00]","[8.62001314e-03 6.50340147e+01 2.02294785e-01 6.31027884e+01
 1.93992713e-01 1.55635325e-02 7.81640278e+01 4.00000000e+00]","[4.09965265947739e-05, 4.277425168542034e-05, 4.2807144784415e-05, 4.322750901256232e-05, 4.3300587960979e-05]",4.262120400763011e-05,22.37826325864162
logcosh_loss,32,500,70,1,2,0.5,"[8.78862800e-03 6.47824377e+01 1.93181153e-01 6.31989991e+01
 1.27735736e-01 1.51880174e-02 5.14730042e+01 4.00000000e+00]","[8.78862800e-03 6.45246021e+01 1.80311526e-01 6.31989991e+01
 1.27735736e-01 1.54550853e-02 5.10007832e+01 4.00000000e+00]","[8.78862800e-03 6.50192477e+01 1.93181153e-01 6.36085357e+01
 1.26296613e-01 1.51880174e-02 5.03502965e+01 4.00000000e+00]","[8.78862800e-03 6.47489576e+01 1.69751422e-01 6.35888541e+01
 1.27017202e-01 1.54854809e-02 5.02480391e+01 4.00000000e+00]","[8.83664576e-03 6.48258401e+01 1.70747470e-01 6.37276240e+01
 1.27017202e-01 1.54854809e-02 5.00566699e+01 4.00000000e+00]","[3.408513713718824e-05, 3.4693395326295945e-05, 3.470614753561309e-05, 3.477178688524654e-05, 3.485695075320163e-05]",3.462268352750909e-05,22.65716717152485
logcosh_loss,32,500,70,1,2,0.5,"[8.80936682e-03 6.53434737e+01 2.01677970e-01 6.33710733e+01
 1.28288310e-01 1.50093287e-02 5.17885498e+01 4.00000000e+00]","[8.68042023e-03 6.47724853e+01 2.03789773e-01 6.31625558e+01
 1.28288310e-01 1.50093287e-02 5.34170870e+01 4.00000000e+00]","[8.68042023e-03 6.49185624e+01 2.03789773e-01 6.31625558e+01
 1.28288310e-01 1.50093287e-02 5.34170870e+01 4.00000000e+00]","[8.68042023e-03 6.50046273e+01 2.01781922e-01 6.31544495e+01
 1.28736256e-01 1.50093287e-02 5.34170870e+01 4.00000000e+00]","[8.68042023e-03 6.49215615e+01 2.03789773e-01 6.36668832e+01
 1.28736256e-01 1.50093287e-02 5.34170870e+01 4.00000000e+00]","[3.825880624326278e-05, 3.8291744828684016e-05, 3.878740033542053e-05, 3.881171847574273e-05, 3.88573061057091e-05]",3.860139519776383e-05,22.782393771463123
logcosh_loss,32,500,70,1,2,0.5,"[9.89017497e-03 5.63470685e+01 1.03002587e-01 5.62362834e+01
 1.05551186e-01 1.30720406e-02 4.78629398e+01 4.00000000e+00]","[9.89017497e-03 5.63412924e+01 1.03002587e-01 5.62362834e+01
 1.12501900e-01 1.30720406e-02 5.25608777e+01 4.00000000e+00]","[9.89017497e-03 5.63412924e+01 1.03002587e-01 5.64582429e+01
 1.05551186e-01 1.30720406e-02 4.81381890e+01 4.00000000e+00]","[9.89017497e-03 5.64479081e+01 1.03002587e-01 5.64685906e+01
 1.05551186e-01 1.30720406e-02 4.76093539e+01 4.00000000e+00]","[9.89017497e-03 5.64479081e+01 1.03002587e-01 5.64685906e+01
 1.05551186e-01 1.30720406e-02 4.76093539e+01 4.00000000e+00]","[4.438202197489852e-06, 4.483427517438137e-06, 4.57421800441874e-06, 4.589103853814248e-06, 4.589225880703745e-06]",4.534835490772945e-06,23.34802727566972
logcosh_loss,32,500,70,1,2,0.5,"[8.92439849e-03 6.34041422e+01 1.41639126e-01 6.27216287e+01
 1.24690272e-01 1.51952055e-02 4.99883642e+01 4.00000000e+00]","[8.92439849e-03 6.38574918e+01 1.66360803e-01 6.34505209e+01
 1.24690272e-01 1.51952055e-02 5.00818520e+01 4.00000000e+00]","[8.92439849e-03 6.36614359e+01 1.41639126e-01 6.26610059e+01
 1.23734276e-01 1.51952055e-02 4.91007461e+01 4.00000000e+00]","[8.92439849e-03 6.35267930e+01 1.57043159e-01 6.34984992e+01
 1.22872762e-01 1.51952055e-02 4.93490092e+01 4.00000000e+00]","[8.92439849e-03 6.41024557e+01 1.61786943e-01 6.33765759e+01
 1.19250803e-01 1.51952055e-02 4.70548899e+01 4.00000000e+00]","[2.8576594156992e-05, 2.98445668965781e-05, 2.9876737750585923e-05, 2.9954291460126973e-05, 3.0142503563939628e-05]",2.9678938765644525e-05,23.503716483755202
logcosh_loss,32,500,70,1,2,0.5,"[8.67588621e-03 6.57373738e+01 2.00026286e-01 6.35515651e+01
 1.24724258e-01 1.49542418e-02 4.98830051e+01 4.00000000e+00]","[8.84533323e-03 6.55544755e+01 2.22271043e-01 6.32227219e+01
 1.25724654e-01 1.62734787e-02 4.57094557e+01 4.00000000e+00]","[8.67588621e-03 6.57373738e+01 2.00026286e-01 6.41737084e+01
 1.24724258e-01 1.62734787e-02 4.66538889e+01 4.00000000e+00]","[8.67588621e-03 6.57373738e+01 2.00026286e-01 6.31761166e+01
 1.24724258e-01 1.62734787e-02 4.66538889e+01 4.00000000e+00]","[8.84533323e-03 6.55544755e+01 2.37854919e-01 6.32227219e+01
 1.25724654e-01 1.62734787e-02 4.61098903e+01 4.00000000e+00]","[4.2989406574529026e-05, 4.6432766180254135e-05, 4.669384735088474e-05, 4.670038735350475e-05, 4.7394313693474395e-05]",4.6042144230529406e-05,25.50288465784816
logcosh_loss,32,500,70,1,2,0.5,"[8.93224897e-03 6.39314112e+01 1.46200762e-01 6.30152794e+01
 1.22306361e-01 1.49664645e-02 4.86544500e+01 4.00000000e+00]","[8.93224897e-03 6.39314112e+01 1.46200762e-01 6.30152794e+01
 1.19503629e-01 1.49664645e-02 4.71499021e+01 4.00000000e+00]","[8.93224897e-03 6.40519226e+01 1.59072048e-01 6.37266713e+01
 1.20155523e-01 1.49664645e-02 4.76978668e+01 4.00000000e+00]","[8.93224897e-03 6.39327205e+01 1.46200762e-01 6.28783882e+01
 1.22306361e-01 1.49664645e-02 4.90448360e+01 4.00000000e+00]","[8.93224897e-03 6.39314112e+01 1.64371004e-01 6.30152794e+01
 1.23032511e-01 1.49664645e-02 4.86544500e+01 4.00000000e+00]","[2.899475285149678e-05, 2.902215661137464e-05, 2.9110963473060137e-05, 2.963597185830678e-05, 2.9718724457182563e-05]",2.929651385028418e-05,25.864431511813752
logcosh_loss,32,500,70,1,2,0.5,"[8.54077668e-03 6.67676424e+01 2.24269479e-01 6.54053201e+01
 1.33457172e-01 1.61955706e-02 5.08194129e+01 4.00000000e+00]","[8.54077668e-03 6.67618410e+01 2.06047778e-01 6.57649478e+01
 1.35792229e-01 1.61955706e-02 5.13266367e+01 4.00000000e+00]","[8.54077668e-03 6.67618410e+01 2.24269479e-01 6.57827584e+01
 1.33457172e-01 1.61955706e-02 5.07836809e+01 4.00000000e+00]","[8.54077668e-03 6.72114982e+01 5.58459954e-01 6.19645947e+01
 1.34246751e-01 1.61955706e-02 5.02563991e+01 4.00000000e+00]","[8.54077668e-03 6.72355550e+01 2.38913176e-01 6.35986426e+01
 1.35912159e-01 1.61955706e-02 5.09363528e+01 4.00000000e+00]","[5.2091170822276314e-05, 5.2279998618695743e-05, 5.2793655420863776e-05, 5.322738422597313e-05, 5.3270446440162565e-05]",5.273253110559431e-05,26.1960557742854
logcosh_loss,32,500,70,1,2,0.5,"[8.79367894e-03 6.62487735e+01 3.86724276e-01 6.20434879e+01
 2.35187603e-01 1.67642831e-02 8.23669299e+01 4.00000000e+00]","[8.44974424e-03 6.79316046e+01 5.52716809e-01 6.18841251e+01
 2.35187603e-01 1.63797841e-02 8.32929635e+01 4.00000000e+00]","[8.44974424e-03 6.75508614e+01 7.90512834e-01 6.13760846e+01
 2.32458930e-01 1.67642831e-02 8.17795323e+01 4.00000000e+00]","[8.44974424e-03 6.76377659e+01 3.41267945e-01 6.30892401e+01
 2.37647219e-01 1.67642831e-02 8.30364796e+01 4.00000000e+00]","[8.44974424e-03 6.77395600e+01 3.97983181e-01 6.26643920e+01
 2.37647219e-01 1.67642831e-02 8.28047541e+01 4.00000000e+00]","[6.005772750372627e-05, 6.050504958300577e-05, 6.110184509251849e-05, 6.118020969183264e-05, 6.120963174735833e-05]",6.0810892723688296e-05,27.06107683021779
logcosh_loss,32,500,70,1,2,0.5,"[8.74208669e-03 6.43519488e+01 1.80359327e-01 6.29989654e+01
 2.04863557e-01 1.51767492e-02 8.36652006e+01 4.00000000e+00]","[8.74208669e-03 6.43717614e+01 1.61078864e-01 6.36713216e+01
 2.04863557e-01 1.51767492e-02 8.37405821e+01 4.00000000e+00]","[8.74208669e-03 6.43717614e+01 1.61078864e-01 6.36713216e+01
 2.04863557e-01 1.51767492e-02 8.37405821e+01 4.00000000e+00]","[8.74208669e-03 6.45323757e+01 1.67586355e-01 6.32043787e+01
 2.04863557e-01 1.51767492e-02 8.31943527e+01 4.00000000e+00]","[8.74208669e-03 6.43717614e+01 1.61078864e-01 6.36713216e+01
 2.04863557e-01 1.51767492e-02 8.37405821e+01 4.00000000e+00]","[3.483655431512574e-05, 3.504317724987318e-05, 3.505756244175133e-05, 3.509936463391585e-05, 3.510400891164736e-05]",3.502813351046269e-05,27.944916709677933
logcosh_loss,32,500,70,1,2,0.5,"[8.67857254e-03 6.55196269e+01 1.44439158e-01 6.52510417e+01
 1.26796909e-01 1.61552302e-02 4.82672490e+01 4.00000000e+00]","[8.67857254e-03 6.58791225e+01 1.70348207e-01 6.43080906e+01
 1.25092145e-01 1.57292075e-02 4.66284513e+01 4.00000000e+00]","[8.65663003e-03 6.57299342e+01 1.64424422e-01 6.50235174e+01
 1.25092145e-01 1.61552302e-02 4.70386624e+01 4.00000000e+00]","[8.65663003e-03 6.58791225e+01 1.91454407e-01 6.40511820e+01
 1.25092145e-01 1.61552302e-02 4.69506733e+01 4.00000000e+00]","[8.67857254e-03 6.56938889e+01 1.91454407e-01 6.39601964e+01
 1.22597819e-01 1.61552302e-02 4.53770593e+01 4.00000000e+00]","[4.515644184477732e-05, 4.53523230177156e-05, 4.535834782468914e-05, 4.541628554624772e-05, 4.542737988588519e-05]",4.534215562386299e-05,28.508075248154963
logcosh_loss,32,500,70,1,2,0.5,"[9.61044124e-03 5.78348580e+01 1.10562935e-01 5.77830420e+01
 1.79735089e-01 1.33671797e-02 8.71389335e+01 4.00000000e+00]","[9.61044124e-03 5.75902792e+01 1.04868462e-01 5.76580650e+01
 1.78811888e-01 1.33671797e-02 8.69692963e+01 4.00000000e+00]","[9.61044124e-03 5.76936098e+01 1.04868462e-01 5.76580650e+01
 1.76367169e-01 1.33671797e-02 8.54961113e+01 4.00000000e+00]","[9.61044124e-03 5.76748888e+01 1.07588801e-01 5.78573721e+01
 1.80369563e-01 1.33671797e-02 8.76182402e+01 4.00000000e+00]","[9.61044124e-03 5.75902792e+01 1.04868462e-01 5.76580650e+01
 1.78811888e-01 1.33671797e-02 8.71588785e+01 4.00000000e+00]","[5.945328308119346e-06, 6.0180407827986315e-06, 6.096439033752905e-06, 6.227099911538815e-06, 6.264272492771835e-06]",6.110236105796307e-06,29.97182334479546
logcosh_loss,32,500,70,1,2,0.5,"[8.76173142e-03 6.43818594e+01 4.11637267e-01 6.19091359e+01
 1.12870772e-01 1.47382908e-02 4.57871272e+01 4.00000000e+00]","[8.78272114e-03 6.52469702e+01 1.85618567e-01 6.50306799e+01
 1.14860586e-01 1.47382908e-02 4.53659062e+01 4.00000000e+00]","[8.76173142e-03 6.52469702e+01 1.40035085e-01 6.50306799e+01
 1.13403932e-01 1.57908987e-02 4.09651479e+01 4.00000000e+00]","[8.76173142e-03 6.52469702e+01 7.40826267e-01 6.11756024e+01
 1.15536882e-01 1.47382908e-02 4.55000046e+01 4.00000000e+00]","[8.76173142e-03 6.51114583e+01 4.54938726e-01 6.13963489e+01
 1.08688981e-01 1.47382908e-02 4.09651479e+01 4.00000000e+00]","[3.952694531774517e-05, 3.974164909903004e-05, 4.005586757067553e-05, 4.046285518591724e-05, 4.0969594226170284e-05]",4.0151382279907656e-05,30.44100179147846
logcosh_loss,32,500,70,1,2,0.5,"[8.65949755e-03 6.67764525e+01 3.26592476e-01 6.25230205e+01
 1.28555829e-01 1.65326901e-02 4.64531410e+01 4.00000000e+00]","[8.44396574e-03 6.75005061e+01 1.99418903e-01 6.74308334e+01
 1.28555829e-01 1.66382224e-02 4.68540571e+01 4.00000000e+00]","[8.44396574e-03 6.78811287e+01 3.43002242e-01 6.28583880e+01
 1.28440202e-01 1.66382224e-02 4.65100781e+01 4.00000000e+00]","[8.44396574e-03 6.78811287e+01 4.00880273e-01 6.31900342e+01
 1.28555829e-01 1.66382224e-02 4.64668832e+01 4.00000000e+00]","[8.40517842e-03 6.78811287e+01 2.67472597e-01 6.45847806e+01
 1.12481749e-01 1.63088838e-02 3.96868583e+01 4.00000000e+00]","[5.343957082618549e-05, 6.0758396047762934e-05, 6.0966246260284875e-05, 6.1030359784219754e-05, 6.117002811861444e-05]",5.94729202074135e-05,30.848292964543766
logcosh_loss,32,500,70,1,2,0.5,"[8.97996880e-03 6.31167078e+01 1.44765317e-01 6.36050147e+01
 1.13713520e-01 1.46104036e-02 4.55673009e+01 4.00000000e+00]","[9.01723405e-03 6.34783847e+01 2.76168954e-01 5.81614048e+01
 1.13713520e-01 1.46104036e-02 4.52525280e+01 4.00000000e+00]","[9.01723405e-03 6.25870615e+01 1.23110582e-01 6.42854663e+01
 1.13713520e-01 1.47055832e-02 4.55310719e+01 4.00000000e+00]","[9.09038671e-03 6.33176540e+01 1.42350549e-01 6.36050147e+01
 1.14257819e-01 1.46104036e-02 4.56920856e+01 4.00000000e+00]","[8.97996880e-03 6.33176540e+01 1.42350549e-01 6.44406589e+01
 1.13713520e-01 1.46104036e-02 4.55673009e+01 4.00000000e+00]","[2.6438088446122574e-05, 2.714355672410916e-05, 2.7230605214798784e-05, 2.744486160435358e-05, 2.7539145043198516e-05]",2.715925140651652e-05,30.889996596357406
logcosh_loss,32,500,70,1,2,0.5,"[8.87714755e-03 6.42339743e+01 1.56711993e-01 6.42329167e+01
 1.18153071e-01 1.54155930e-02 4.56831444e+01 4.00000000e+00]","[8.87714755e-03 6.45162540e+01 1.69700425e-01 6.36790713e+01
 1.29659029e-01 1.54155930e-02 5.11398330e+01 4.00000000e+00]","[8.87714755e-03 6.49863276e+01 2.03068141e-01 6.32995098e+01
 1.18153071e-01 1.54155930e-02 4.49546473e+01 4.00000000e+00]","[8.87714755e-03 6.49863276e+01 1.83982809e-01 6.32995098e+01
 1.18153071e-01 1.54155930e-02 4.49321570e+01 4.00000000e+00]","[9.04482718e-03 6.29934601e+01 1.18848291e-01 6.50797259e+01
 1.18153071e-01 1.54155930e-02 4.46719901e+01 4.00000000e+00]","[3.277341365545579e-05, 3.301315281356224e-05, 3.537216825407375e-05, 3.5500962842928504e-05, 3.5993360658339896e-05]",3.4530611644872035e-05,31.4324187012636
logcosh_loss,32,500,70,1,2,0.5,"[8.41645488e-03 6.77619635e+01 5.16824976e-01 6.29750106e+01
 1.25434884e-01 1.62962107e-02 4.61853997e+01 4.00000000e+00]","[8.36210805e-03 6.76925847e+01 2.93773620e-01 6.39579665e+01
 1.25434884e-01 1.60292815e-02 4.75324690e+01 4.00000000e+00]","[8.36210805e-03 6.75675991e+01 2.62825608e-01 6.38078774e+01
 1.25434884e-01 1.62962107e-02 4.70117945e+01 4.00000000e+00]","[8.36210805e-03 6.75675991e+01 2.41178745e-01 6.44228917e+01
 1.25434884e-01 1.62962107e-02 4.65607821e+01 4.00000000e+00]","[8.36210805e-03 6.78756642e+01 3.63163129e-01 6.34392609e+01
 1.25434884e-01 1.62962107e-02 4.65418734e+01 4.00000000e+00]","[6.080007621677868e-05, 6.283603404803634e-05, 6.291442090700528e-05, 6.313857430114209e-05, 6.333917310984244e-05]",6.260565571656097e-05,32.19295061623831
logcosh_loss,32,500,70,1,2,0.5,"[9.07437783e-03 6.22835015e+01 1.42405300e-01 6.18878169e+01
 1.08421503e-01 1.42394287e-02 4.43708750e+01 4.00000000e+00]","[9.07437783e-03 6.23484788e+01 1.49612552e-01 6.18653313e+01
 1.19330112e-01 1.42394287e-02 5.10253327e+01 4.00000000e+00]","[9.07437783e-03 6.23302561e+01 1.58788601e-01 6.19131512e+01
 1.19330112e-01 1.42394287e-02 5.10253327e+01 4.00000000e+00]","[9.07437783e-03 6.22017745e+01 1.51049013e-01 6.16509996e+01
 1.19330112e-01 1.42394287e-02 5.19619348e+01 4.00000000e+00]","[9.07437783e-03 6.24525521e+01 1.57580591e-01 6.19666477e+01
 1.19330112e-01 1.42394287e-02 5.13179563e+01 4.00000000e+00]","[1.9674728580952495e-05, 1.9777330012402175e-05, 2.044905228245465e-05, 2.0583054839850572e-05, 2.0598995664117548e-05]",2.0216632275955487e-05,32.27008515259435
logcosh_loss,32,500,70,1,2,0.5,"[8.83014247e-03 6.40607586e+01 1.88730513e-01 6.24763108e+01
 1.11859709e-01 1.46836624e-02 4.44187020e+01 4.00000000e+00]","[8.83014247e-03 6.40607586e+01 1.58493609e-01 6.31790370e+01
 1.11853982e-01 1.46836624e-02 4.42933111e+01 4.00000000e+00]","[8.83014247e-03 6.42453185e+01 1.66288388e-01 6.33860285e+01
 1.11859709e-01 1.47381260e-02 4.43491371e+01 4.00000000e+00]","[8.83014247e-03 6.40607586e+01 1.58493609e-01 6.31790370e+01
 1.11853982e-01 1.46836624e-02 4.42933111e+01 4.00000000e+00]","[8.83014247e-03 6.40615831e+01 1.93121348e-01 6.31770573e+01
 1.11287633e-01 1.47381260e-02 4.40105509e+01 4.00000000e+00]","[3.107331656827276e-05, 3.110319768690285e-05, 3.126813502645492e-05, 3.1368352144387206e-05, 3.1583299177038706e-05]",3.1279260120611286e-05,33.024184169475944
logcosh_loss,32,500,70,1,2,0.5,"[8.98868383e-03 6.45187110e+01 2.25576123e-01 5.72673271e+01
 1.19462145e-01 1.54118695e-02 4.38728150e+01 4.00000000e+00]","[8.98868383e-03 6.41938291e+01 4.43328709e-01 5.41161650e+01
 1.19462145e-01 1.51852048e-02 4.49163642e+01 4.00000000e+00]","[8.98868383e-03 6.44647729e+01 4.59008112e-01 5.39771530e+01
 1.12997193e-01 1.54118695e-02 4.19057370e+01 4.00000000e+00]","[8.98868383e-03 6.45446223e+01 3.86402225e-01 5.56296949e+01
 1.18016532e-01 1.52602296e-02 4.38332215e+01 4.00000000e+00]","[8.89439577e-03 6.48000341e+01 5.00000000e-01 5.44282093e+01
 1.19462145e-01 1.54118695e-02 4.56120491e+01 4.00000000e+00]","[3.783414726160295e-05, 3.9640243513440566e-05, 3.964540367560625e-05, 3.972411768699403e-05, 3.985974078887653e-05]",3.934073058530407e-05,33.31806697376968
logcosh_loss,32,500,70,1,2,0.5,"[8.52270981e-03 6.62481210e+01 1.66450311e-01 6.48725372e+01
 1.21392716e-01 1.63736983e-02 4.50354697e+01 4.00000000e+00]","[8.52270981e-03 6.63114462e+01 2.04750727e-01 6.41723449e+01
 1.21719813e-01 1.63736983e-02 4.54973282e+01 4.00000000e+00]","[8.52270981e-03 6.64528368e+01 1.99841318e-01 6.37890463e+01
 1.21392716e-01 1.63736983e-02 4.46180959e+01 4.00000000e+00]","[8.52270981e-03 6.64528368e+01 1.99841318e-01 6.37890463e+01
 1.21719813e-01 1.63736983e-02 4.52009775e+01 4.00000000e+00]","[8.52270981e-03 6.64710222e+01 2.04750727e-01 6.46925521e+01
 1.21719813e-01 1.63736983e-02 4.49178217e+01 4.00000000e+00]","[5.312633637771678e-05, 5.3197361627412015e-05, 5.325770084491857e-05, 5.334273488577854e-05, 5.336510215399975e-05]",5.325784717796513e-05,33.90387796822971
logcosh_loss,32,500,70,1,2,0.5,"[8.79964980e-03 6.47072608e+01 1.48818301e-01 6.64287890e+01
 1.16676843e-01 1.54444871e-02 4.49001695e+01 4.00000000e+00]","[8.79964980e-03 6.47072608e+01 2.00336727e-01 6.46265401e+01
 1.16676843e-01 1.54268541e-02 4.49001695e+01 4.00000000e+00]","[8.79964980e-03 6.49192202e+01 1.29286043e-01 6.57996038e+01
 1.16676843e-01 1.54444871e-02 4.35700189e+01 4.00000000e+00]","[8.79964980e-03 6.50807734e+01 1.82718776e-01 6.27289036e+01
 1.16676843e-01 1.53920263e-02 4.44472316e+01 4.00000000e+00]","[8.79964980e-03 6.49192202e+01 1.29286043e-01 6.57996038e+01
 1.14044254e-01 1.54444871e-02 4.31634074e+01 4.00000000e+00]","[3.754641793088787e-05, 3.785104719716804e-05, 3.820209990267252e-05, 3.846956492551403e-05, 3.850871371866495e-05]",3.811556873498148e-05,34.17086031200478
logcosh_loss,32,500,70,1,2,0.5,"[8.93270287e-03 6.35433029e+01 1.81003665e-01 6.25654224e+01
 1.11092192e-01 1.50348208e-02 4.27908381e+01 4.00000000e+00]","[8.93270287e-03 6.30487487e+01 5.70391551e-01 5.32795998e+01
 1.05486998e-01 1.43189927e-02 4.27810933e+01 4.00000000e+00]","[8.93270287e-03 6.29016481e+01 5.70179508e-01 5.32795998e+01
 1.05486998e-01 1.43189927e-02 4.27810933e+01 4.00000000e+00]","[8.93270287e-03 6.30487487e+01 5.64807889e-01 5.32795998e+01
 1.05486998e-01 1.43189927e-02 4.27810933e+01 4.00000000e+00]","[8.93270287e-03 6.27325888e+01 3.22952453e-01 5.53183705e+01
 1.05486998e-01 1.43189927e-02 4.30779474e+01 4.00000000e+00]","[2.915628542055551e-05, 2.96998496418427e-05, 2.9841265148317247e-05, 2.988641014316328e-05, 2.989272594824092e-05]",2.969530726042393e-05,36.1888637648751
logcosh_loss,32,500,70,1,2,0.5,"[8.70340948e-03 6.57349191e+01 2.58174475e-01 6.26118879e+01
 1.14649351e-01 1.56817229e-02 4.30459153e+01 4.00000000e+00]","[8.70340948e-03 6.57349191e+01 2.03349454e-01 6.35982402e+01
 1.14649351e-01 1.58264996e-02 4.27333589e+01 4.00000000e+00]","[8.70340948e-03 6.57349191e+01 3.09068203e-01 6.30062202e+01
 1.15037378e-01 1.56817229e-02 4.26992627e+01 4.00000000e+00]","[8.70340948e-03 6.57349191e+01 2.93125860e-01 6.26201121e+01
 1.14649351e-01 1.56817229e-02 4.17509435e+01 4.00000000e+00]","[8.70340948e-03 6.57349191e+01 3.65073904e-01 6.29113336e+01
 1.14649351e-01 1.54682478e-02 4.25715611e+01 4.00000000e+00]","[4.2545440341511125e-05, 4.2733734307742235e-05, 4.290157992244728e-05, 4.328120174079692e-05, 4.33905287614635e-05]",4.297049701479221e-05,36.59040606188186
logcosh_loss,32,500,70,1,2,0.5,"[8.81157235e-03 6.38341493e+01 1.62911713e-01 6.27390708e+01
 1.09174565e-01 1.50703983e-02 4.26007241e+01 4.00000000e+00]","[8.81157235e-03 6.40056946e+01 1.72946713e-01 6.27390708e+01
 1.11446232e-01 1.50703983e-02 4.37499708e+01 4.00000000e+00]","[8.81157235e-03 6.39981688e+01 1.62764995e-01 6.30112506e+01
 1.11530997e-01 1.50703983e-02 4.39608978e+01 4.00000000e+00]","[8.81157235e-03 6.40171441e+01 1.81629279e-01 6.27373508e+01
 1.11530997e-01 1.50703983e-02 4.40114229e+01 4.00000000e+00]","[8.81157235e-03 6.39698793e+01 1.66534456e-01 6.27390708e+01
 1.09174565e-01 1.50703983e-02 4.26007241e+01 4.00000000e+00]","[3.119581475866776e-05, 3.1286552257176145e-05, 3.1314304076063874e-05, 3.142058810566663e-05, 3.1485009702926865e-05]",3.134045378010026e-05,36.757573126948046
logcosh_loss,32,500,70,1,2,0.5,"[8.93849681e-03 6.39147928e+01 1.91466737e-01 6.35949354e+01
 1.11134023e-01 1.50138164e-02 4.25663854e+01 4.00000000e+00]","[8.80768463e-03 6.45387415e+01 1.75002391e-01 6.33612816e+01
 1.11524245e-01 1.51688020e-02 4.25663854e+01 4.00000000e+00]","[8.80768463e-03 6.45955146e+01 1.80700887e-01 6.33612816e+01
 1.11524245e-01 1.51688020e-02 4.25663854e+01 4.00000000e+00]","[8.80768463e-03 6.45955146e+01 1.80700887e-01 6.33612816e+01
 1.11524245e-01 1.51688020e-02 4.25663854e+01 4.00000000e+00]","[8.80768463e-03 6.45889417e+01 1.81391682e-01 6.34127488e+01
 1.10795891e-01 1.51688020e-02 4.24221928e+01 4.00000000e+00]","[3.1324310082870974e-05, 3.2689522189621525e-05, 3.269353489742553e-05, 3.2796242756791003e-05, 3.281655917458797e-05]",3.24640338202594e-05,37.14356322475816
